longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,5.0,0,0,1,0,362900.0
-118.27,33.82,28.0,1642.0,434.0,1575.0,420.0,4.1292,3.0,0,0,0,0,201900.0
-120.12,41.4,33.0,2820.0,515.0,976.0,403.0,2.6062,2.0,1,0,0,0,52600.0
-118.39,34.05,42.0,3105.0,559.0,1253.0,531.0,5.222,4.0,0,0,0,0,500001.0
-118.25,33.97,37.0,794.0,210.0,814.0,213.0,2.2917,2.0,0,0,0,0,112000.0
-120.95,36.47,52.0,1691.0,301.0,618.0,239.0,3.2292,3.0,0,0,0,0,225000.0
-117.25,32.99,10.0,4926.0,749.0,1478.0,634.0,7.472,5.0,0,0,0,1,439900.0
-117.31,34.05,6.0,7423.0,2111.0,4092.0,1789.0,2.7002,2.0,1,0,0,0,88300.0
-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15.0001,5.0,0,0,0,1,500001.0
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,3.0,0,0,1,0,276800.0
-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,3.0,0,0,0,0,179200.0
-117.99,33.9,30.0,1677.0,372.0,1021.0,332.0,3.5859,3.0,0,0,0,0,199700.0
-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,2.0,0,0,0,1,132000.0
-118.09,33.77,26.0,5359.0,1508.0,1829.0,1393.0,1.7675,2.0,0,0,0,0,61300.0
-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,4.0,0,0,1,0,171900.0
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,3.0,1,0,0,0,123800.0
-117.51,34.02,24.0,7779.0,1835.0,3996.0,1765.0,2.1764,2.0,1,0,0,0,135300.0
-117.3,34.18,19.0,2526.0,381.0,1176.0,381.0,5.5136,4.0,1,0,0,0,137100.0
-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,2.0,0,0,0,0,129300.0
-119.0,34.19,5.0,3634.0,718.0,1317.0,743.0,4.2917,3.0,0,0,0,0,227900.0
-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,3.0,1,0,0,0,94400.0
-122.24,38.1,49.0,1851.0,356.0,849.0,307.0,2.9432,2.0,0,0,1,0,103500.0
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,3.0,0,0,0,1,320800.0
-119.08,34.17,32.0,166.0,22.0,63.0,29.0,7.3004,5.0,0,0,0,1,125000.0
-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,5.0,0,0,0,0,332400.0
-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,4.4042,3.0,1,0,0,0,159100.0
-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,4.0,0,0,0,0,236900.0
-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,5.0,0,0,0,1,461600.0
-117.98,34.05,35.0,2342.0,426.0,2176.0,416.0,3.7454,3.0,0,0,0,0,156900.0
-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,3.0,1,0,0,0,148200.0
-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,3.0,0,0,0,1,166500.0
-118.25,34.14,30.0,1615.0,570.0,1245.0,544.0,1.8929,2.0,0,0,0,0,196900.0
-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,2.0,0,0,0,0,167800.0
-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,2.0,1,0,0,0,126700.0
-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985,3.0,0,0,0,1,500001.0
-121.56,39.51,47.0,1064.0,245.0,603.0,190.0,1.3654,1.0,1,0,0,0,57900.0
-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,4.0,0,0,0,0,238000.0
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,4.0,0,0,0,0,142000.0
-118.14,34.71,32.0,1164.0,248.0,588.0,270.0,1.1917,1.0,1,0,0,0,86900.0
-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,2.0,1,0,0,0,56000.0
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,5.0,0,0,0,1,500001.0
-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,2.0,0,0,0,1,112400.0
-121.26,37.96,43.0,527.0,133.0,367.0,152.0,2.5,2.0,1,0,0,0,63600.0
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,5.0,0,0,0,1,431300.0
-118.28,34.07,14.0,1924.0,926.0,2226.0,792.0,2.2552,2.0,0,0,0,0,265900.0
-120.38,36.76,25.0,991.0,272.0,941.0,262.0,1.8125,2.0,1,0,0,0,58000.0
-118.94,35.39,13.0,3137.0,417.0,1318.0,397.0,7.7751,5.0,1,0,0,0,194100.0
-117.87,33.86,28.0,2292.0,531.0,2197.0,509.0,3.4856,3.0,0,0,0,0,142800.0
-118.11,34.0,33.0,2886.0,726.0,2650.0,728.0,2.625,2.0,0,0,0,0,178700.0
-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,1.0,0,0,0,0,187500.0
-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4.575,4.0,0,0,0,0,225000.0
-119.28,34.42,23.0,4763.0,828.0,2198.0,771.0,4.8105,4.0,0,0,0,1,313000.0
-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,5.0,0,0,0,0,500001.0
-118.08,33.89,37.0,1152.0,259.0,981.0,225.0,3.2857,3.0,0,0,0,0,153600.0
-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,2.0,1,0,0,0,62300.0
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,3.0,1,0,0,0,194500.0
-117.55,33.94,30.0,5398.0,926.0,2672.0,864.0,4.4762,3.0,1,0,0,0,163900.0
-122.26,38.36,25.0,1821.0,344.0,349.0,179.0,6.9931,5.0,1,0,0,0,398800.0
-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,3.0,0,0,0,1,204100.0
-119.3,34.39,35.0,3079.0,579.0,1807.0,589.0,4.69,4.0,0,0,0,1,199300.0
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,2.0,0,0,0,0,176700.0
-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,5.0,0,0,0,0,500001.0
-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,4.0,0,0,0,0,248900.0
-118.14,33.97,36.0,1407.0,385.0,1763.0,350.0,2.6364,2.0,0,0,0,0,150000.0
-117.58,34.14,7.0,11818.0,1745.0,5499.0,1600.0,5.3678,4.0,1,0,0,0,231700.0
-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,2.0,1,0,0,0,58000.0
-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,3.0,1,0,0,0,126000.0
-118.07,33.99,41.0,1204.0,252.0,1002.0,248.0,3.0577,3.0,0,0,0,0,163300.0
-120.99,37.8,32.0,2564.0,513.0,1198.0,459.0,2.9083,2.0,1,0,0,0,113400.0
-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,3.1563,3.0,0,0,0,1,300000.0
-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207,4.0,0,0,0,1,310900.0
-117.99,33.71,19.0,1967.0,487.0,1251.0,404.0,3.6696,3.0,0,0,0,0,218800.0
-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2.6726,2.0,1,0,0,0,70400.0
-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,5.0,0,0,1,0,237700.0
-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856,2.0,0,0,0,0,118800.0
-115.49,32.67,24.0,1266.0,275.0,1083.0,298.0,1.4828,1.0,1,0,0,0,73100.0
-121.0,37.62,28.0,1153.0,420.0,1043.0,357.0,1.0801,1.0,1,0,0,0,75000.0
-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,5.0,0,0,0,0,450700.0
-121.97,37.97,26.0,1977.0,264.0,817.0,273.0,5.7512,4.0,1,0,0,0,240200.0
-115.38,32.82,38.0,1892.0,394.0,1175.0,374.0,1.9939,2.0,1,0,0,0,65800.0
-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,2.0,1,0,0,0,64700.0
-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,3.0,0,0,0,0,175100.0
-118.58,34.2,21.0,2979.0,744.0,1824.0,692.0,3.5,3.0,0,0,0,0,223700.0
-122.03,38.69,23.0,1796.0,380.0,939.0,330.0,2.7955,2.0,1,0,0,0,96300.0
-122.42,37.6,34.0,3562.0,565.0,1542.0,563.0,5.8783,4.0,0,0,0,1,405100.0
-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261,4.0,0,0,0,1,376800.0
-117.31,32.82,42.0,2785.0,389.0,833.0,333.0,11.3074,5.0,0,0,0,1,500001.0
-122.06,37.64,20.0,1655.0,450.0,857.0,430.0,3.5541,3.0,0,0,1,0,350000.0
-118.96,34.19,16.0,1807.0,346.0,587.0,296.0,1.9811,2.0,0,0,0,0,162500.0
-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,2.0,0,0,0,0,177300.0
-118.28,33.96,41.0,1175.0,340.0,1241.0,352.0,1.2273,1.0,0,0,0,0,98400.0
-121.11,39.09,16.0,1000.0,197.0,508.0,190.0,2.3062,2.0,1,0,0,0,138800.0
-118.37,33.96,26.0,138.0,23.0,100.0,20.0,4.875,4.0,0,0,0,0,175000.0
-122.01,36.97,43.0,2162.0,509.0,1208.0,464.0,2.5417,2.0,0,0,0,1,260900.0
-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,2.0,1,0,0,0,104700.0
-117.92,33.8,17.0,1317.0,256.0,679.0,272.0,4.6696,4.0,0,0,0,0,159500.0
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,4.0,0,0,0,0,295900.0
-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,3.0,0,0,0,1,137500.0
-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.917999999999998,5.0,0,0,0,1,500001.0
-117.69,33.6,17.0,2150.0,361.0,1194.0,335.0,5.4622,4.0,0,0,0,0,227000.0
-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,3.0,0,0,0,0,263900.0
-117.71,34.06,16.0,1458.0,295.0,912.0,331.0,3.625,3.0,1,0,0,0,160400.0
-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,3.0,0,0,0,0,142000.0
-118.1,33.96,36.0,1184.0,240.0,946.0,232.0,4.0357,3.0,0,0,0,0,162500.0
-118.36,33.9,39.0,1166.0,222.0,640.0,206.0,3.5313,3.0,0,0,0,0,230400.0
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,5.0,0,0,0,1,500001.0
-121.99,37.32,20.0,4461.0,864.0,2042.0,808.0,4.7083,4.0,0,0,0,0,217700.0
-118.34,33.99,48.0,1172.0,205.0,497.0,190.0,3.825,3.0,0,0,0,0,183000.0
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,3.0,0,0,0,0,245800.0
-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,2.0,0,0,0,0,129200.0
-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,1.0,1,0,0,0,60400.0
-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,2.0,0,0,0,1,67500.0
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,3.0,0,0,0,1,295200.0
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,4.0,0,0,0,0,192600.0
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,3.0,0,0,0,0,150600.0
-118.12,34.69,17.0,2479.0,390.0,1219.0,363.0,4.6417,4.0,1,0,0,0,125700.0
-121.62,39.13,41.0,1147.0,243.0,583.0,239.0,2.2431,2.0,1,0,0,0,63400.0
-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,4.0,1,0,0,0,151300.0
-118.64,34.19,30.0,2399.0,373.0,1062.0,377.0,6.0094,5.0,0,0,0,0,245600.0
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,5.0,0,0,0,0,500001.0
-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,3.0,0,0,0,0,165500.0
-117.45,34.07,21.0,3465.0,639.0,2292.0,628.0,3.3553,3.0,1,0,0,0,113500.0
-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,2.0,0,0,0,1,322200.0
-118.39,34.09,27.0,4312.0,1214.0,1634.0,1097.0,3.6207,3.0,0,0,0,0,362500.0
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,2.0,1,0,0,0,69600.0
-118.21,33.94,41.0,1807.0,442.0,1628.0,443.0,2.84,2.0,0,0,0,0,156100.0
-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,2.0,0,0,0,1,87500.0
-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,3.0,0,0,0,0,193100.0
-117.93,33.8,34.0,3903.0,717.0,2054.0,716.0,4.2731,3.0,0,0,0,0,218000.0
-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,2.0,0,0,0,0,101800.0
-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,1.6892,2.0,0,0,0,0,129100.0
-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,2.0,1,0,0,0,156300.0
-117.15,32.91,10.0,2349.0,431.0,1598.0,435.0,4.8229,4.0,0,0,0,0,183200.0
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,2.0,0,0,0,0,148100.0
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,5.0,0,0,0,0,500001.0
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,4.0,0,0,0,0,222100.0
-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,3.0,0,0,0,0,167600.0
-118.25,34.14,25.0,5980.0,1856.0,5217.0,1772.0,2.506,2.0,0,0,0,0,184500.0
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,3.0,0,0,1,0,370000.0
-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156,3.0,0,0,0,1,239400.0
-118.08,33.97,36.0,1620.0,298.0,1258.0,309.0,3.9773,3.0,0,0,0,0,166700.0
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,2.0,0,0,0,0,233300.0
-122.01,36.97,35.0,1605.0,392.0,743.0,382.0,2.5368,2.0,0,0,0,1,240000.0
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,2.0,1,0,0,0,91300.0
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,5.0,0,0,0,0,483500.0
-118.16,34.0,37.0,1341.0,336.0,1233.0,306.0,3.6583,3.0,0,0,0,0,150500.0
-120.94,37.58,19.0,1549.0,369.0,770.0,370.0,2.0493,2.0,1,0,0,0,99500.0
-118.39,34.18,42.0,1957.0,389.0,985.0,414.0,2.9327,2.0,0,0,0,0,240200.0
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,2.0,0,0,1,0,95500.0
-117.92,33.61,37.0,1244.0,173.0,394.0,154.0,10.3682,5.0,0,0,0,0,500001.0
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,3.0,0,0,0,0,251600.0
-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291,1.0,0,0,0,0,120800.0
-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,3.0,1,0,0,0,135700.0
-118.59,34.21,34.0,2389.0,521.0,1560.0,514.0,4.8333,4.0,0,0,0,0,225400.0
-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439,3.0,0,0,0,0,500001.0
-120.49,40.31,16.0,1821.0,360.0,969.0,359.0,3.4643,3.0,1,0,0,0,85100.0
-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,5.8788,4.0,0,0,0,1,500001.0
-118.19,33.95,41.0,1368.0,309.0,1244.0,312.0,3.0833,3.0,0,0,0,0,164800.0
-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,2.0,1,0,0,0,111600.0
-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,3.0,1,0,0,0,161000.0
-121.78,37.97,4.0,17032.0,2546.0,7653.0,2359.0,5.5601,4.0,1,0,0,0,213700.0
-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,2.0,1,0,0,0,116500.0
-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,5.0,0,0,0,0,350000.0
-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,3.0,0,0,0,0,159900.0
-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445,3.0,0,0,0,0,438300.0
-122.32,38.01,26.0,3054.0,492.0,1495.0,496.0,4.6944,4.0,0,0,1,0,171100.0
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,3.0,0,0,0,0,271100.0
-119.55,34.38,17.0,1951.0,368.0,681.0,350.0,2.7275,2.0,0,0,0,0,500001.0
-121.02,37.6,33.0,1009.0,238.0,1027.0,246.0,2.5993,2.0,1,0,0,0,68000.0
-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957,2.0,0,0,0,0,191700.0
-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,4.0,0,0,0,0,255900.0
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,2.0,0,0,0,0,112500.0
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,3.0,0,0,0,0,182200.0
-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5.2868,4.0,0,0,1,0,347600.0
-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,4.0,0,0,0,0,332000.0
-120.98,37.79,20.0,2458.0,491.0,1227.0,481.0,2.7857,2.0,1,0,0,0,110900.0
-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.6875,3.0,0,0,0,0,211900.0
-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,3.0,0,0,0,0,262500.0
-119.12,34.38,28.0,7200.0,1281.0,3793.0,1238.0,4.075,3.0,0,0,0,0,237900.0
-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,2.0,0,0,0,0,90000.0
-118.38,33.83,35.0,2152.0,454.0,902.0,414.0,4.5179,4.0,0,0,0,0,427200.0
-117.25,32.94,15.0,1804.0,339.0,673.0,296.0,5.9806,4.0,0,0,0,1,370500.0
-121.79,39.73,8.0,5690.0,1189.0,2887.0,1077.0,3.0625,3.0,1,0,0,0,116300.0
-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,2.0,0,0,0,0,170800.0
-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,5.0,0,0,0,0,285500.0
-117.4,33.95,46.0,2189.0,423.0,866.0,389.0,3.1384,3.0,1,0,0,0,111500.0
-120.08,36.72,22.0,1339.0,251.0,820.0,276.0,3.6,3.0,1,0,0,0,83200.0
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,4.0,0,0,1,0,248200.0
-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366,4.0,0,0,0,1,395500.0
-118.31,34.17,12.0,3188.0,931.0,2118.0,850.0,3.1823,3.0,0,0,0,0,218300.0
-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,5.0,0,0,1,0,500001.0
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,2.0,1,0,0,0,88900.0
-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,2.0,0,0,1,0,181000.0
-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,4.0,0,0,0,1,280900.0
-118.37,34.05,35.0,2457.0,552.0,1159.0,523.0,3.0862,3.0,0,0,0,0,345300.0
-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342,4.0,0,0,0,0,181000.0
-118.02,33.94,33.0,2382.0,404.0,1339.0,389.0,5.3016,4.0,0,0,0,0,192200.0
-121.09,39.48,25.0,1665.0,374.0,845.0,330.0,1.5603,2.0,1,0,0,0,78100.0
-121.01,37.64,52.0,201.0,35.0,74.0,22.0,1.3036,1.0,1,0,0,0,75000.0
-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,5.0,0,0,1,0,433300.0
-117.97,34.1,26.0,1399.0,277.0,1285.0,276.0,4.0,3.0,1,0,0,0,160100.0
-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221,2.0,0,0,0,0,109200.0
-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625,3.0,1,0,0,0,96200.0
-121.27,38.87,16.0,2094.0,358.0,1092.0,357.0,4.4769,3.0,1,0,0,0,191400.0
-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,4.0,1,0,0,0,360000.0
-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,4.0,0,0,0,0,185600.0
-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355,2.0,1,0,0,0,118800.0
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,2.0,0,0,1,0,122700.0
-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,4.0,1,0,0,0,206300.0
-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,3.0,1,0,0,0,195600.0
-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,2.0,0,0,0,1,75600.0
-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,3.5,3.0,1,0,0,0,104300.0
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,3.0,0,0,0,0,385900.0
-117.07,32.74,38.0,1901.0,392.0,1099.0,406.0,2.7661,2.0,0,0,0,1,113900.0
-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,2.0,0,0,1,0,79400.0
-119.85,36.77,9.0,1142.0,314.0,620.0,283.0,2.0446,2.0,1,0,0,0,81300.0
-118.36,33.96,17.0,3431.0,934.0,2365.0,810.0,3.0393,3.0,0,0,0,0,129200.0
-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,2.0,1,0,0,0,73500.0
-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,4.0,0,0,1,0,175900.0
-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603,3.0,0,0,0,0,142400.0
-118.35,34.05,47.0,2815.0,679.0,1533.0,594.0,2.5806,2.0,0,0,0,0,234100.0
-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445,3.0,0,0,0,1,286700.0
-121.54,38.29,47.0,1396.0,254.0,630.0,218.0,2.8616,2.0,1,0,0,0,92500.0
-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073,3.0,0,0,0,0,170100.0
-121.83,36.62,33.0,1771.0,398.0,1037.0,388.0,2.7708,2.0,0,0,0,0,161800.0
-118.11,33.83,36.0,1462.0,233.0,664.0,220.0,5.1171,4.0,0,0,0,0,225300.0
-118.35,33.93,33.0,2040.0,576.0,2649.0,561.0,2.3375,2.0,0,0,0,0,170600.0
-118.39,34.03,25.0,3442.0,1050.0,1890.0,914.0,3.0574,3.0,0,0,0,0,319400.0
-119.27,35.51,28.0,1089.0,179.0,544.0,190.0,3.2279,3.0,1,0,0,0,95800.0
-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,2.0,1,0,0,0,73400.0
-121.24,40.31,36.0,1597.0,301.0,632.0,262.0,3.5962,3.0,1,0,0,0,93600.0
-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1.7926,2.0,1,0,0,0,51700.0
-118.47,33.99,52.0,2167.0,622.0,1095.0,570.0,2.8514,2.0,0,0,0,0,358700.0
-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,2.0,1,0,0,0,64700.0
-117.24,33.05,11.0,5827.0,882.0,2588.0,842.0,6.4027,5.0,0,0,0,1,344200.0
-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,4.0,0,0,1,0,314000.0
-118.38,34.03,43.0,912.0,255.0,705.0,246.0,2.6402,2.0,0,0,0,0,185700.0
-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,4.0,0,0,1,0,279300.0
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,2.0,0,0,1,0,119400.0
-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,4.0,0,0,0,0,280400.0
-121.7,37.91,17.0,1962.0,291.0,825.0,267.0,4.8958,4.0,1,0,0,0,187100.0
-123.52,41.01,17.0,1564.0,345.0,517.0,222.0,2.1542,2.0,1,0,0,0,83800.0
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,3.0,0,0,0,0,309300.0
-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,5.0,0,0,1,0,229200.0
-122.02,36.99,30.0,2156.0,487.0,1023.0,458.0,2.7875,2.0,0,0,0,1,245000.0
-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196,4.0,0,0,0,0,227600.0
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,4.0,0,0,0,0,500001.0
-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,3.0,0,0,0,1,320800.0
-121.28,38.68,16.0,3467.0,615.0,1478.0,601.0,3.75,3.0,1,0,0,0,147300.0
-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,4.0,0,0,0,0,162300.0
-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154,5.0,0,0,0,0,265900.0
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,5.0,0,0,0,1,500001.0
-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,3.0,0,0,0,0,189100.0
-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,5.0,0,0,0,0,316400.0
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,3.0,0,0,0,0,181900.0
-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3.1921,3.0,0,0,0,1,261500.0
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,1.0,1,0,0,0,69000.0
-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,2.0,0,0,1,0,181300.0
-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,4.0,0,0,0,0,293000.0
-117.3,34.18,28.0,2685.0,425.0,1304.0,420.0,4.3676,3.0,1,0,0,0,111100.0
-118.14,33.86,44.0,1276.0,234.0,538.0,213.0,4.8667,4.0,0,0,0,0,218300.0
-118.2,34.04,36.0,1625.0,490.0,2003.0,478.0,2.181,2.0,0,0,0,0,147200.0
-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,2.0,0,0,0,1,243800.0
-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,4.0,1,0,0,0,223000.0
